   37.56 C
      frequency    real         imag
      408.76    -0.0137638    -0.0011076
      408.77    -0.0138695    -0.0011689
      408.78    -0.0138876    -0.0012651
      408.79    -0.0139942    -0.0010356
      408.80    -0.0139652    -0.0011114
      408.81    -0.0140500    -0.0008255
      408.82    -0.0140898    -0.0009635
      408.83    -0.0142599    -0.0010741
      408.85    -0.0140706    -0.0008052
      408.86    -0.0141237    -0.0006448
      408.87    -0.0142621    -0.0007206
      408.88    -0.0143828    -0.0006952
      408.89    -0.0144355    -0.0008605
      408.90    -0.0144020    -0.0006467
      408.91    -0.0145058    -0.0006521
      408.92    -0.0146254    -0.0004369
      408.93    -0.0146678    -0.0004860
      408.94    -0.0145991    -0.0004314
      408.96    -0.0146279    -0.0004821
      408.97    -0.0146751    -0.0002747
      408.98    -0.0148565    -0.0003268
      408.99    -0.0147891    -0.0003325
      409.00    -0.0148801    -0.0001368
      409.01    -0.0150478    -0.0001293
      409.02    -0.0150143    -0.0001495
      409.03    -0.0150511    -0.0000696
      409.04    -0.0151147    -0.0000089
      409.05    -0.0151810    -0.0000082
      409.07    -0.0151912     0.0001358
      409.08    -0.0151346     0.0002106
      409.09    -0.0152987     0.0003437
      409.10    -0.0154270     0.0004371
      409.11    -0.0153326     0.0004104
      409.12    -0.0153972     0.0005306
      409.13    -0.0154610     0.0005705
      409.14    -0.0155855     0.0006891
      409.15    -0.0156890     0.0008558
      409.16    -0.0156618     0.0007867
      409.18    -0.0157230     0.0008863
      409.19    -0.0157344     0.0010153
      409.20    -0.0158426     0.0011076
      409.21    -0.0158722     0.0011838
      409.22    -0.0159024     0.0012785
      409.23    -0.0159619     0.0011694
      409.24    -0.0160776     0.0012530
      409.25    -0.0159952     0.0015099
      409.26    -0.0161267     0.0015868
      409.27    -0.0161783     0.0015660
      409.29    -0.0163521     0.0017169
      409.30    -0.0162507     0.0017198
      409.31    -0.0161757     0.0018664
      409.32    -0.0162395     0.0018827
      409.33    -0.0163912     0.0020268
      409.34    -0.0164927     0.0019960
      409.35    -0.0164043     0.0021465
      409.36    -0.0165122     0.0023707
      409.37    -0.0164945     0.0024972
      409.38    -0.0166166     0.0023940
      409.40    -0.0166089     0.0027541
      409.41    -0.0167014     0.0026719
      409.42    -0.0166926     0.0027626
      409.43    -0.0167519     0.0027812
      409.44    -0.0167113     0.0029558
      409.45    -0.0168815     0.0030972
      409.46    -0.0169369     0.0033563
      409.47    -0.0168864     0.0032555
      409.48    -0.0170816     0.0033585
      409.49    -0.0168756     0.0035431
      409.51    -0.0170142     0.0036103
      409.52    -0.0169615     0.0036268
      409.53    -0.0170871     0.0037411
      409.54    -0.0169939     0.0038737
      409.55    -0.0172133     0.0040266
      409.56    -0.0171972     0.0042282
      409.57    -0.0171576     0.0042695
      409.58    -0.0171774     0.0045585
      409.59    -0.0171749     0.0045613
      409.60    -0.0173348     0.0045746
      409.62    -0.0172726     0.0047433
      409.63    -0.0173585     0.0048221
      409.64    -0.0172909     0.0049716
      409.65    -0.0173019     0.0051496
      409.66    -0.0174147     0.0053182
      409.67    -0.0174609     0.0053806
      409.68    -0.0174650     0.0055561
      409.69    -0.0174485     0.0055235
      409.70    -0.0174743     0.0056790
      409.71    -0.0175336     0.0059533
      409.73    -0.0174990     0.0060206
      409.74    -0.0174400     0.0060643
      409.75    -0.0175968     0.0061603
      409.76    -0.0175010     0.0065009
      409.77    -0.0175801     0.0064423
      409.78    -0.0175264     0.0066345
      409.79    -0.0175313     0.0066517
      409.80    -0.0174897     0.0069633
      409.81    -0.0174836     0.0071368
      409.82    -0.0175172     0.0071301
      409.84    -0.0175333     0.0072527
      409.85    -0.0176659     0.0073101
      409.86    -0.0175991     0.0074783
      409.87    -0.0176256     0.0076691
      409.88    -0.0176197     0.0078580
      409.89    -0.0174281     0.0079208
      409.90    -0.0174758     0.0080979
      409.91    -0.0175977     0.0082813
      409.92    -0.0177237     0.0085018
      409.93    -0.0175782     0.0085102
      409.95    -0.0176244     0.0086436
      409.96    -0.0174496     0.0087521
      409.97    -0.0177384     0.0090854
      409.98    -0.0175228     0.0091094
      409.99    -0.0173838     0.0092497
      410.00    -0.0174896     0.0092786
      410.01    -0.0174840     0.0093766
      410.02    -0.0175005     0.0096606
      410.03    -0.0173766     0.0097605
      410.04    -0.0174403     0.0098757
      410.06    -0.0173078     0.0099800
      410.07    -0.0173088     0.0102246
      410.08    -0.0174271     0.0102898
      410.09    -0.0172959     0.0103674
      410.10    -0.0172958     0.0105385
      410.11    -0.0173635     0.0108142
      410.12    -0.0171666     0.0108897
      410.13    -0.0172570     0.0110171
      410.14    -0.0172041     0.0111555
      410.15    -0.0170923     0.0113777
      410.17    -0.0170074     0.0116263
      410.18    -0.0169872     0.0117385
      410.19    -0.0170264     0.0118013
      410.20    -0.0169133     0.0120444
      410.21    -0.0168684     0.0121843
      410.22    -0.0169800     0.0122476
      410.23    -0.0167803     0.0123660
      410.24    -0.0168613     0.0126640
      410.25    -0.0167435     0.0128008
      410.26    -0.0167272     0.0128883
      410.28    -0.0166855     0.0130653
      410.29    -0.0166200     0.0131576
      410.30    -0.0165919     0.0135206
      410.31    -0.0165909     0.0134053
      410.32    -0.0162377     0.0137172
      410.33    -0.0162756     0.0138432
      410.34    -0.0162499     0.0139701
      410.35    -0.0161211     0.0141750
      410.36    -0.0160714     0.0143148
      410.37    -0.0160046     0.0145515
      410.39    -0.0159485     0.0145166
      410.40    -0.0159041     0.0149220
      410.41    -0.0158338     0.0148405
      410.42    -0.0156517     0.0151425
      410.43    -0.0156211     0.0153973
      410.44    -0.0154320     0.0155684
      410.45    -0.0154481     0.0155254
      410.46    -0.0153758     0.0156318
      410.47    -0.0152657     0.0158934
      410.48    -0.0151355     0.0160268
      410.50    -0.0150304     0.0163444
      410.51    -0.0148779     0.0162621
      410.52    -0.0148543     0.0164921
      410.53    -0.0147917     0.0165195
      410.54    -0.0146648     0.0168067
      410.55    -0.0145346     0.0167441
      410.56    -0.0144132     0.0170214
      410.57    -0.0142445     0.0172278
      410.58    -0.0141962     0.0174413
      410.59    -0.0142182     0.0174581
      410.61    -0.0139671     0.0176214
      410.62    -0.0138687     0.0178260
      410.63    -0.0138081     0.0178602
      410.64    -0.0135902     0.0180098
      410.65    -0.0134918     0.0181894
      410.66    -0.0132999     0.0183828
      410.67    -0.0132234     0.0185205
      410.68    -0.0131685     0.0186287
      410.69    -0.0129183     0.0187986
      410.70    -0.0128960     0.0189231
      410.72    -0.0127627     0.0190481
      410.73    -0.0126146     0.0193184
      410.74    -0.0125104     0.0193837
      410.75    -0.0123477     0.0193747
      410.76    -0.0121420     0.0195931
      410.77    -0.0121269     0.0198263
      410.78    -0.0119338     0.0198951
      410.79    -0.0117216     0.0200739
      410.80    -0.0116316     0.0202282
      410.81    -0.0115015     0.0203287
      410.83    -0.0113108     0.0204255
      410.84    -0.0111644     0.0206115
      410.85    -0.0110078     0.0207372
      410.86    -0.0107908     0.0208080
      410.87    -0.0106776     0.0211027
      410.88    -0.0104989     0.0211256
      410.89    -0.0103218     0.0212538
      410.90    -0.0100909     0.0213549
      410.91    -0.0099545     0.0215227
      410.92    -0.0098169     0.0215690
      410.94    -0.0096103     0.0217659
      410.95    -0.0094649     0.0220086
      410.96    -0.0092376     0.0219770
      410.97    -0.0091147     0.0221347
      410.98    -0.0088343     0.0222206
      410.99    -0.0087223     0.0224170
      411.00    -0.0084295     0.0224983
      411.01    -0.0082387     0.0225936
      411.02    -0.0080636     0.0227433
      411.03    -0.0079551     0.0227638
      411.05    -0.0077053     0.0228507
      411.06    -0.0074349     0.0229363
      411.07    -0.0071825     0.0230718
      411.08    -0.0070265     0.0232718
      411.09    -0.0069055     0.0233658
      411.10    -0.0066288     0.0234901
      411.11    -0.0063510     0.0235444
      411.12    -0.0061684     0.0236058
      411.13    -0.0060227     0.0236154
      411.14    -0.0057641     0.0237369
      411.16    -0.0055523     0.0238353
      411.17    -0.0052289     0.0239442
      411.18    -0.0050497     0.0238890
      411.19    -0.0048665     0.0240606
      411.20    -0.0045305     0.0242511
      411.21    -0.0043805     0.0241988
      411.22    -0.0041370     0.0241852
      411.23    -0.0038363     0.0242762
      411.24    -0.0036572     0.0243984
      411.25    -0.0034160     0.0244997
      411.27    -0.0030391     0.0244594
      411.28    -0.0029256     0.0244852
      411.29    -0.0027800     0.0246973
      411.30    -0.0024131     0.0246129
      411.31    -0.0021624     0.0245701
      411.32    -0.0018190     0.0246605
      411.33    -0.0015653     0.0246611
      411.34    -0.0013867     0.0247820
      411.35    -0.0010298     0.0248687
      411.36    -0.0008219     0.0247740
      411.38    -0.0006154     0.0247752
      411.39    -0.0002612     0.0246001
      411.40     0.0000203     0.0248180
      411.41     0.0001983     0.0247754
      411.42     0.0005064     0.0247383
      411.43     0.0006542     0.0247576
      411.44     0.0010966     0.0247226
      411.45     0.0013585     0.0247502
      411.46     0.0016167     0.0245916
      411.47     0.0017329     0.0246793
      411.49     0.0020441     0.0245935
      411.50     0.0024247     0.0246143
      411.51     0.0025627     0.0245845
      411.52     0.0028596     0.0245655
      411.53     0.0031196     0.0244461
      411.54     0.0033720     0.0244602
      411.55     0.0036738     0.0244076
      411.56     0.0038163     0.0243750
      411.57     0.0041235     0.0241637
      411.59     0.0044136     0.0241512
      411.60     0.0046059     0.0241917
      411.61     0.0048217     0.0239730
      411.62     0.0051840     0.0239492
      411.63     0.0054478     0.0238910
      411.64     0.0057595     0.0238048
      411.65     0.0060848     0.0237847
      411.66     0.0061258     0.0235764
      411.67     0.0065689     0.0234958
      411.68     0.0067070     0.0234211
      411.70     0.0069616     0.0231058
      411.71     0.0071862     0.0231122
      411.72     0.0074779     0.0231469
      411.73     0.0077096     0.0228656
      411.74     0.0079310     0.0227159
      411.75     0.0081329     0.0226961
      411.76     0.0083073     0.0226197
      411.77     0.0085445     0.0223447
      411.78     0.0088124     0.0222906
      411.79     0.0090257     0.0221650
      411.81     0.0093551     0.0219905
      411.82     0.0094735     0.0219458
      411.83     0.0097975     0.0217249
      411.84     0.0100411     0.0214561
      411.85     0.0101479     0.0213950
      411.86     0.0104636     0.0211004
      411.87     0.0105850     0.0210782
      411.88     0.0107555     0.0208512
      411.89     0.0110346     0.0206402
      411.90     0.0111672     0.0205467
      411.92     0.0114381     0.0202862
      411.93     0.0116524     0.0202193
      411.94     0.0119213     0.0200601
      411.95     0.0119724     0.0197438
      411.96     0.0122332     0.0195296
      411.97     0.0124050     0.0194388
      411.98     0.0125785     0.0191938
      411.99     0.0127019     0.0190119
      412.00     0.0130210     0.0188599
      412.01     0.0130153     0.0186816
      412.03     0.0132353     0.0184616
      412.04     0.0133442     0.0182183
      412.05     0.0135782     0.0180385
      412.06     0.0136968     0.0177990
      412.07     0.0137922     0.0176032
      412.08     0.0140133     0.0173514
      412.09     0.0140669     0.0170943
      412.10     0.0142882     0.0168566
      412.11     0.0143732     0.0168138
      412.12     0.0146181     0.0164532
      412.14     0.0146223     0.0162595
      412.15     0.0147218     0.0160478
      412.16     0.0149281     0.0157989
      412.17     0.0149444     0.0155562
      412.18     0.0151181     0.0154081
      412.19     0.0152113     0.0151017
      412.20     0.0153801     0.0149519
      412.21     0.0154001     0.0146832
      412.22     0.0155436     0.0144712
      412.23     0.0155829     0.0142196
      412.25     0.0157456     0.0139863
      412.26     0.0156911     0.0137525
